ID,SMILES
EN300-762832,Cl.Cl.Fc1ccccc1CN1CCNCC1
EN300-762872,CCNCc1nnc(-c2ccccc2)o1.Cl
EN300-637533,OC(c1ccccc1)C12CCC(CC1)N2
EN300-131927,Cc1ccc(CN2CCNCC2)cc1
EN300-746960,Cl.O[C@@H]1CNC[C@H]1Cc1ccccc1
EN300-747007,CC1(C)CN[C@@H]2CCC[C@@H]21
EN300-741952,FCCC1CC2CCC(C1)N2
EN300-742039,CC(C)(C)OC(=O)N1CC2(C1)NCCCO2
EN300-746103,CCNc1cc(Cl)ccc1[N+](=O)[O-]
EN300-746240,Clc1ccc2[nH]c(C3CCNCC3)cc2c1
EN300-747023,CS(=O)(=O)c1ccccc1C1(O)CCNCC1.Cl
EN300-220097,C[C@@H](NCCCc1cccc(C(F)(F)F)c1)c1cccc2ccccc12.Cl
EN300-747072,CCOC(=O)c1nn(-c2ccc(C)cc2)c2c1CNCC2
EN300-747090,COc1ccc2c(c1)C1CCCNC1CO2.Cl
EN300-747094,CC(C)n1ncc2c1CCNC2.Cl
EN300-704153,COC(=O)c1ncn2c1NC(C(F)(F)F)CC2
EN300-705768,Cc1cccc(C2=CCNCC2)c1C
EN300-706194,O=C1CCNC2CCCN12
EN300-747168,C#CC1(O)CNC1.O=C(O)C(F)(F)F
EN300-747190,CC(C)(C)OC(=O)N[C@H]1CC[C@@]2(CC1)CNCCO2
EN300-747210,CCC1NCc2ccccc21.Cl
EN300-747222,CC(C)c1n[nH]c([C@@H]2CNC[C@H]2C2CC2)n1.Cl.Cl
EN300-747273,Cl.c1ccc2c(c1)NCC1(CC1)O2
EN300-747319,Cl.Cl.O=C1CC2(CNC2)n2ccnc2N1
EN300-724954,O=C1Nc2ccc(F)cc2C2(CNC2)O1
EN300-729533,CNC(Cc1ccc(F)cc1)c1nccn1C
EN300-729552,Brc1nnc(NCC2CC2)s1
EN300-259830,Cc1nnc2n1CC(C(N)=O)NC2
EN300-260533,CNc1n[nH]c(=S)s1
EN300-735812,C[C@]12CNC[C@H]1[C@H]1C=C[C@@H]2C1
EN300-268832,COCC1CN(C(=O)OC(C)(C)C)CCN1
EN300-736046,CC(C)(C)OC(=O)NCC12CCC1CCN2
EN300-333199,COCCC1(c2nc(C(C)C)no2)CCNCC1.Cl
EN300-736534,Cc1ccc2[nH]c(C3CCNCC3)c(C)c2c1
EN300-325823,Cc1nn(C)c2c1CCNC2.Cl
EN300-736600,CNc1ccc(OC(F)(F)F)cn1
EN300-736621,C1CC2CNC(C1)C2
EN300-736650,Cc1nnc2n1CC(C(=O)N(C)C)NC2
EN300-736722,Cc1ccc(Sc2cccc(N3CCNCC3)c2)c(C)c1.Cl
EN300-120691,Cl.O[C@H](c1cc(C(F)(F)F)nc2c(C(F)(F)F)cccc12)[C@@H]1CCCCN1
EN300-740161,CNCc1cc(-c2ccccc2)[nH]n1
EN300-740163,COCCNCCC(=O)OC(C)(C)C
EN300-396769,CNc1nc(Cl)ncc1F
EN300-636976,C1CCC(C2CCOC2)CNC1
EN300-740202,CNC1CCN(c2nnc(C)c3ccccc23)CC1
EN300-746647,FC(F)(F)c1ccc(Cl)c2c1CCCN2
EN300-746666,C1C[C@H]2CNC[C@@]2(c2nnc(C3CC3)o2)C1
EN300-746707,COc1ccc(C2CCCN2)nc1
EN300-754536,Cc1c(Cl)cccc1N1CCNCC1
EN300-762751,CCCCCNCc1nnc(-c2ccccc2)o1.Cl
EN300-762763,CNCc1nn(C)cc1Br
EN300-762764,Cl.Fc1cccc(CN2CCNCC2)c1F
EN300-762776,Cl.Cl.FC(F)(F)c1cc(-c2ccc(Cl)cc2)nc(N2CCNCC2)n1
EN300-762791,Clc1ccc(CN2CCNCC2)cc1Cl
EN300-762798,Cl.Cn1cc(CNCC(F)F)cn1
EN300-761440,Cc1ccnc(C2CCNCC2)n1.Cl
EN300-23793,CNCC(=O)Nc1cc(C)on1
EN300-755056,c1ccc(CC2CCc3ccccc3N2)cc1
EN300-767895,CC1CNc2c(O)cccc2C1
EN300-762846,COc1cccc(-c2cc(C(F)(F)F)nc(N3CCNCC3)n2)c1.Cl.Cl
EN300-762848,Cl.Cl.c1ccc(CNCc2ccco2)nc1
EN300-762862,CCn1cc(C(C)NCC(F)F)cn1.Cl
EN300-764736,C#CC1CCNC1
EN300-762885,CCn1cc(Br)c(CNC)n1
EN300-761851,Cc1cccc(C)c1Sc1ccccc1N1CCNCC1
EN300-765614,CNCc1cn(C)cn1
EN300-762673,Cc1cc(C(F)(F)F)nc(N2CCNCC2)n1.Cl
EN300-760980,Cc1ncsc1-c1cncc(CC2CCCNC2)n1.Cl.Cl
EN300-761166,Cc1ccc(C)c(C2CCNCC2)c1
EN300-761255,CCP1(=O)CCNCC1.Cl
EN300-751110,C[C@]12CNC[C@H]1CSC2
EN300-761258,Cc1ccnc(C2CCNCC2)n1.Cl.Cl
EN300-761303,Cc1cc(C)cc(C2CCNCC2)c1
EN300-761328,Cl.Cl.c1ccc(CN2CCCNCCOCC2)cc1
EN300-787807,CC(C)(C)OC(=O)NC1CCNCC1(F)F
EN300-50077,CC(C)N(C)CC1CCNCC1
EN300-15165,Cc1ccc(S(=O)(=O)N2CCCNCC2)cc1
EN300-763896,CNC1(C(=O)OC)CC1
EN300-2935402,CN1CC2CCCC(C1)N2
EN300-1072881,COC(=O)C1CS(=O)(=O)CCN1.Cl
EN300-1073107,Cl.Cl.c1cc(N2CCNCC2)c2sccc2n1
EN300-1073134,CN(C)c1noc(C2CCNCC2)n1.Cl
EN300-1073158,Cl.Cl.O=c1[nH]c(N2CCNCC2)nc2c1CCCCC2
EN300-1073162,Br.Cc1ccc(S(=O)(=O)N2CCNCC(O)C2)cc1
EN300-1077076,Cn1cnc2c1C1(CCN(C(=O)OCc3ccccc3)C1)NCC2
EN300-1067106,Cc1cccc(C2CCNCC2)c1C.Cl
EN300-1085107,CNCc1cncc(C(F)(F)F)c1
EN300-1085175,CC(C)(C)OC(=O)NC1(CO)CCNC1
EN300-1068129,CCCNc1ccc(Br)cc1Cl.Cl
EN300-1068228,Cl.c1ccc2c(c1)CNCCS2
EN300-1068273,CNC1(C(=O)OC)CCOC1
EN300-1072125,Cl.Cl.c1cc(C2CCNC2)[nH]n1
EN300-118719,Cc1cccc(Nc2ccncc2S(=O)(=O)NC(=O)NC(C)C)c1
EN300-316938,C=CCCCCNC.Cl
EN300-325800,Cl.c1cc2c([nH]1)CCNC2
EN300-1085896,Cc1n[nH]c2c1NCCC2
EN300-1117857,Cc1cnn2c1NC(C)CC2
EN300-1117861,CC1CCn2ncc(Br)c2N1
EN300-1117891,COC(=O)c1nc2n(n1)CCC(C)N2
EN300-1117949,Cc1cc2n(n1)CC(C)CN2
EN300-1119124,CCOC(=O)C1CNc2c(Br)cnn2C1
EN300-843114,CNCc1nccn1C1CC1
EN300-1073348,Cc1nnc([C@]23CCC[C@H]2CNC3)o1
EN300-1072861,C[C@@H]1CO[C@@H](c2ccccc2Cl)CN1.Cl
EN300-1072874,Cl.O=C1CCNCCCN1
EN300-1072891,Cl.Cl.O[C@H]1CN[C@H](c2n[nH]c(-c3ccccc3)n2)C1
EN300-1072997,COCC1(C(=O)OC(C)(C)C)CCCNC1
EN300-1073434,CN[C@@H]1CN(C(=O)OC(C)(C)C)C[C@H]1O
EN300-768631,Cc1ccc(Br)c2c1CCN2
EN300-762972,CN1CCN=C1C1CCCN1.Cl.Cl
EN300-762977,CNCCc1nccc(C(F)(F)F)n1.Cl
EN300-781113,CNc1cccc(-n2cccc2)c1.Cl
EN300-781717,CNc1ccc(F)cc1C#N
EN300-818843,CNC(=O)CNCC(=O)Nc1ccccc1
EN300-818844,CCNC(=O)CNCC(=O)NCC.Cl
EN300-822191,Cl.Oc1ccc(CC2NCCc3cc(O)c(O)cc32)cc1
EN300-814392,CN1CCCCCNCCC1.Cl.Cl
EN300-794405,CNC(Cc1ccc(F)cc1)c1ncc[nH]1
EN300-794425,COc1cccc2c1OCCNC2.Cl
EN300-794449,C1CC(C2CCN2)C1.Cl
EN300-817876,C1CC(NC2CC2)C1.Cl
EN300-818826,CC[C@H](NC)C(=O)OC.Cl
EN300-1165735,CC(C)(C)OC(=O)N1CCC2(CC1)CNCC2CO
EN300-2964330,FC(F)CNc1cccc(I)c1
EN300-53038,CC(C)(C)OC(=O)N1CCC(NC2CCOCC2)CC1
EN300-55749,CCNCCOc1ccc2cc(Br)ccc2c1.Cl
EN300-1085111,CCC(C)NCc1cncc(C(F)(F)F)c1
EN300-31255,O=c1[nH]c(Nc2ccccc2)cc2ccccc12
EN300-06138,COc1cccc(Nc2nc(-c3ccc(Cl)cc3Cl)cs2)c1
EN300-1075535,c1nc(C2NCCc3ccsc32)cs1
EN300-249440,CN1CCN(Cc2cc(CNC3(c4ccccc4F)CCCC3)ccc2O)CC1.Cl.Cl.Cl
EN300-1067786,O=C1NCCNC12CC2
EN300-316848,Brc1ccc2c(c1)NCCC2
EN300-321208,CC(C)(C)OC(=O)NCCNCC(F)F
EN300-1077751,FC(F)(F)CNc1cccc(Br)c1
EN300-152967,Cc1cc2n(n1)CCCN2
EN300-175488,OC[C@@H]1CNCCO1
EN300-385150,CC(C)(C)OC(=O)N1CC(C2CCCCNC2)C1
EN300-1068263,Cl.NC(=O)[C@@]12CCOC[C@@H]1CNC2
EN300-56985,CN1CCNc2cc(Br)ccc21
EN300-1071942,Clc1ccc(-c2nnc3n2CCNC3)cc1
EN300-1071966,FC(F)(F)CNCc1cn2ccccc2n1
EN300-393081,Cl.Cl.NS(=O)(=O)C1CCN(C2CNC2)CC1
EN300-1072091,Cl.Cl.Cn1nccc1C1=CCNC1
EN300-05672,COCC(C)Nc1nc(-c2ccc(Cl)cc2)cs1
EN300-11406,c1coc(CNCc2ccco2)c1
EN300-56091,CNc1ccc(OC)nc1
EN300-53044,CCCCNC(=O)C1CCC(C)NC1
EN300-1116968,CCC[C@@H]1CNC[C@H]1O
EN300-1129110,Brc1ccc2c(c1)NCC1(CC1)O2
EN300-36630,CCNCc1ccccc1[N+](=O)[O-].Cl
EN300-154995,Cc1cc(C)c2c(c1)CCNC2
EN300-1119376,Cc1ccc(-c2cc3n(n2)CCCN3)cc1
EN300-1119311,NC(=O)c1cnn2c1NCCC2
EN300-3034648,Fc1cc(F)c2c(c1)OCCN2
EN300-1119113,CCOC(=O)C1CNc2ccnn2C1
EN300-42208,O=C(Cc1ccccc1)NC1CCNCC1
EN300-32453,COCCNCCc1ccccc1
EN300-843872,COC(=O)[C@]12CC[C@H]1CNC2
EN300-761831,COC(=O)c1cc2n(n1)CCCN2
EN300-761839,CNCc1ccccc1-n1cccc1
EN300-735826,Cc1cnc(CC2CCNC2)s1
EN300-813956,CCc1csc(NC2CCN(C(=O)OC(C)(C)C)CC2)n1.Cl
EN300-813993,CC1(CO)CCNC1.Cl
EN300-781723,Cc1noc(C2CN(C3CNC3)CCO2)n1.Cl.Cl
EN300-706165,CC1CNc2c(Br)cnn2C1
EN300-716218,O=C1NCCCNC12CC2
EN300-761439,CNc1ccc(NC(C)=O)cc1
EN300-719438,CN1CCCCCCNCCC1
EN300-1654637,CNc1nccc2c(Br)cccc12
EN300-768795,CC(C)(C)OC(=O)NCC12CCC(CN1)C2.Cl
EN300-65104,CCCC(C)NCc1nnc2ccccn12.Cl.Cl
EN300-72831,COC(=O)[C@@H]1C[C@@H](O)CN1.Cl
EN300-81501,CCC1CCC(Nc2cccc(N3CCCC3)c2)CC1
EN300-784324,Clc1ccc(-c2[nH]nc3c2CNCC3)cc1
EN300-69599,CCC1CCC(NC(C)c2ccc(F)cc2)CC1
EN300-69642,CN1CCN(C(=O)N2CCNCC2)CC1.Cl.Cl
EN300-66630,CC(C)c1nc(C2CCCNC2)no1.Cl
EN300-70885,c1cnnc(N2CCCNCC2)c1
EN300-84508,c1ccc(CCNC2CC2)nc1
EN300-91853,Cc1ccc(N2CCNC(C)C2)cc1C
EN300-821316,O=C(O)C(F)(F)F.O=C1CC2(CNC2)C(O)CN1
EN300-822194,COc1ccc2c(c1)CC(C)N2
EN300-814394,Cl.c1ccc(NCC2CCCCC2)cc1
EN300-71477,CC(C)NC(=O)NC1CCNC1
EN300-75885,CNC(=O)[C@@H]1CCCN1
EN300-71887,Cl.OC(C1CCCN1)C(F)(F)F
EN300-65568,Cl.Cl.c1csc(C2CCNCC2)n1
EN300-794464,CNC[C@@H]1CCC(=O)N1.Cl
EN300-51636,COC(=O)[C@@H]1[C@H]2CNC[C@H]21.Cl
EN300-794505,Cl.O=C(c1cn(C2CC2)nn1)N1CCNCC1
EN300-794508,O=P1(c2ccccc2)CCNCC1
EN300-817085,CNC1CCOc2cc(F)ccc21.Cl
EN300-118460,C=CCNCCC
EN300-1081936,COC(=O)C1C=CCN1.Cl
EN300-817873,C1CC2(CN1)COCCO2.Cl
EN300-818709,C1CC(Cc2nnn[nH]2)CN1.Cl
EN300-181754,CCCC1(C)CCNC1
EN300-1165733,COC(=O)C1CN(C(=O)OC(C)(C)C)CC12CCNCC2
EN300-1083969,CNc1nc(-c2ccccc2)cs1
EN300-1086669,COC(=O)[C@@]1(C)CCCN1.Cl
EN300-1086993,Cl.FC(F)n1nccc1CN1CCNCC1
EN300-1091624,C[C@@H]1CCC[C@H](CCO)N1
EN300-1212439,CNC1CC(F)(F)C1.Cl
EN300-1213872,CN(C)[C@@H]1CNC[C@H]1O
EN300-1258439,C#CCNC1CCC1
EN300-1265090,Cl.Cl.c1ncc(C2CCCNC2)o1
EN300-1266082,CC(C)(C)OC(=O)N1CC23CCCCC2(CNC3)C1
EN300-1266289,Cl.Cl.Cn1cc(CNC2CC2)cn1
EN300-1267105,Cl.OC(C1CCCCN1)C(F)(F)F
EN300-1267202,Cl.c1ccc(CNC2CCC2)cc1
EN300-266667,CC(C)(C)OC(=O)NCCNCCNC(=O)OC(C)(C)C
EN300-1143941,CNCC1(OC)CCC1
EN300-1143965,CNCC1(OC)CCOCC1
EN300-344210,OCC1(CO)CCCCN1
EN300-370785,OC1CCOC2CCCNC12
EN300-380048,C#CCNC1CCOC1
EN300-1142607,CNc1cnc(Cl)cn1
EN300-651398,COc1cccc(C2NCCc3c2[nH]c2ccc(OC)cc32)c1.Cl
EN300-651414,C=CCNC1CCN(C)CC1
EN300-651416,CNCc1nnc(-c2ccccc2)o1.Cl
EN300-651449,CC1CCN(CC2CCCN2)CC1.Cl.Cl
EN300-651478,CNCc1nc(-c2ccccc2)no1.Cl
EN300-1073425,COC(=O)C(C)NCC(F)F.Cl
EN300-1073513,CC(C)(C)C1(O)CCNCC1.Cl
EN300-1074335,Clc1cc(Br)ccc1NC1CCC1
EN300-1080062,C#CCOC1CCNCC1.Cl
EN300-1081274,CCc1nnc([C@@H]2CCCN[C@@H]2C)o1
EN300-1081987,C#CCNc1nc(Cl)ccc1C(=O)OCC
EN300-1081995,CC1(C)CCNCC1CO
EN300-1082565,COC(=O)c1ccc(OC)c(CNC2CCCCC2)c1.Cl
EN300-1145585,CCCCc1ccc2c(c1)CCN2
EN300-1146139,C1CCC(OC2CNC2)CC1
EN300-175487,Cl.OC[C@@H]1CNCCO1
EN300-51756,CC(C)(C)OC(=O)Nc1cccc2c1CCNC2
EN300-107954,OC[C@H]1CCCNC1
EN300-736072,C#CC1CCCCN1.Cl
EN300-741859,COc1ccc(CCNCC(O)COc2cccc(C)c2)cc1OC
EN300-748880,OCCNC(CO)(CO)CO
EN300-749611,CC(C)(C)OC(=O)N1CCC2(CCCN2)C1
EN300-761008,CCOC(=O)C1CNCCO1.Cl
EN300-761442,Cl.O=[N+]([O-])c1cccc2c1CCNC2
EN300-794462,C#CC1CCCN1.Cl
EN300-814126,CNCCOc1cc(C)cc(C)c1.Cl
EN300-816156,C1=C\CNCCCC/1.Cl
EN300-816365,C1COC2(C1)CCNC2.O=C(O)C(F)(F)F
EN300-153946,Cl.OC1(C2CCCCC2)CCNCC1
EN300-1168736,CNC(COC)c1ccc(F)cc1
EN300-1165937,CN[C@@H]1CN(C(=O)OCc2ccccc2)C[C@H]1O
EN300-1165944,C1CC(C2CCOCC2)N1.Cl
EN300-1165945,Cl.Oc1c(Br)cnc2c1CNCC2
EN300-1167051,Cl.Cl.O=S1(=O)N=C(CN2CCNCC2)Nc2ccccc21
EN300-1179861,CCC(C)NCC(O)COc1cccc(Cl)c1
EN300-1179890,C1CCC(Cc2nn[nH]n2)NC1
EN300-1179891,CCNc1nccs1
EN300-1179902,CCc1nc2c(s1)CNCC2.Cl.Cl
EN300-1180008,C#CCNCC(C)C
EN300-1180063,O=C1CNc2cnc(Br)cc2N1
EN300-1194335,Cl.OC1(Cc2ccccc2)CCNC1
EN300-1167140,CCN1CCNCC1(C)C
EN300-107953,OC[C@@H]1CCCNC1
EN300-108450,OC1CNCCc2ccccc21
EN300-1179761,CCCNc1ccc(Cl)c(Cl)c1.Cl
EN300-191431,Cl.Cl.c1nc2c([nH]1)CNCC2
EN300-1177965,Cl.Clc1ccc(NCC2CC2)cc1Cl
EN300-1178090,Clc1ccc2c(c1Cl)CCN2
EN300-1178223,CC12CCC(CN1)C2
EN300-1168242,OCC12CCC(CN1)C2
EN300-1091701,C=CCCCNC.Cl
EN300-1212400,Cl.OCC1CNC(CO)C1
EN300-1086846,C[C@@H]1NC(C)(C)CO[C@H]1c1cccc(Cl)c1
EN300-1086907,C1COC2(C1)CCNCC2.Cl
EN300-1086945,Cc1cccc2[nH]c(C3CCNCC3)nc12.Cl.Cl
EN300-1086988,FC(F)(F)C1CC(C2CC2)Nc2ccnn21
EN300-1087037,COCc1n[nH]c([C@@H]2CNC[C@H]2C2CC2)n1
EN300-1266314,C[C@@H]1CNC[C@H]1O.Cl
EN300-1266326,Cl.Fc1ccc2c(c1F)CCNC2
EN300-1266333,Cc1ccc2c(c1)[C@@H]1CN(C)CC[C@@H]1N2
EN300-1266212,Cl.Cl.O=C(c1cnc(C2CC2)s1)N1CCNCC1
EN300-1087203,CNCCCOc1ccc(Br)cc1.Cl
EN300-1087206,Cl.O=S1(=O)N=C2CCNCC2=CN1
EN300-1091448,OCC1(CO)CCCN1
EN300-1091492,CC1(C)CNCc2cn[nH]c21.Cl.Cl
EN300-1091495,C1CCC2(CC2)NC1.Cl
EN300-1091608,COC(=O)C1CCc2[nH]ncc2N1
EN300-1086737,C#CCCNC1CCOCC1.Cl
EN300-1267179,CC1(C)CCCN1C1CCNCC1
EN300-1268038,CC(C)(C)NCC(O)COc1ccccc1C#N
EN300-1072077,C[C@@H]1CNCC[C@H]1O.Cl
EN300-1072111,CNC1CCCc2c1[nH]c1ccc(C)cc21
EN300-1072132,CCOC(=O)C1C2CNCC21.Cl
EN300-651413,Cl.Clc1ccc2oc(N3CCNCC3)nc2c1
EN300-1072808,Cl.Cl.Oc1ccnc2c1CNCC2
EN300-1143971,CNCC1(OC)CCC(C)(C)CC1
EN300-1143978,CCOC1(CNC)CCOC1
EN300-651476,CNCc1nn(C)c(Cl)c1Cl.Cl
EN300-651479,Cc1ccc2[nH]c3c(c2c1)CCNC3c1ccccc1C.Cl
EN300-651519,COc1ccc(C2NCCc3c2[nH]c2ccc(C)cc32)cc1.Cl
EN300-1073204,COc1ccc(C[C@@H]2CCCN2)cc1OC
EN300-371056,Cn1cncc1[C@@H]1CNC[C@H]1NC(=O)OC(C)(C)C
EN300-395653,CC(C)(C)OC(=O)N1CC2(CNCC2CO)C1
EN300-1073447,COc1ccc(C[C@H]2CCCN2)cc1OC
EN300-14919,CCN1CC(CNC)Oc2ccccc21
EN300-268883,CC(C)(C)OC(=O)N1CCC2(CCCN2)CC1
EN300-1267147,CC(C)C1NCC12CCS(=O)(=O)CC2.Cl
EN300-1267149,Cc1nn2c(c1I)CNCC2.Cl
EN300-1081292,CC(C)(C)OC(=O)N1CCC(C2CNC2)C1
EN300-1081314,CNC1CCC(N2C(=O)c3ccccc3C2=O)CC1.Cl
EN300-1082678,CNCc1cc([N+](=O)[O-])nn1C.Cl
EN300-1720037,CNc1cc(Br)ccc1Cl
EN300-26675221,CCc1nc(CNCc2sncc2Br)co1
EN300-1154629,COC(=O)[C@@]12CNC[C@]1(C(F)(F)F)C2
EN300-61400,CC(C)NC(=O)C1CCNCC1.Cl
EN300-93065,NS(=O)(=O)CCN1CCNCC1
EN300-1145494,CC1(C)CNc2ccc(C(F)(F)F)cc21
EN300-71175,CCOCC(O)CN1CCNCC1
EN300-1145521,Cc1cc2c(cc1Cl)NCC2
EN300-1145531,Clc1ccc2c(c1Cl)NCC2
EN300-73938,O=C(Nc1cccc2c1NCCC2)NC1CCCCC1
EN300-93946,CNC(C)(C)CCO
EN300-61721,CCCN(C)C(=O)C1CSCN1.Cl
EN300-174162,Cc1cn2c(n1)C(C)NCC2.Cl
EN300-179507,Cc1ncc(Cl)cc1NCc1ccc(C(=O)N[C@@H](CC2CCCC2)C(=O)NC2CC2)s1
EN300-1153259,CN(C)c1ccc(C2CCCCN2)cc1
EN300-1145586,c1c2c(cc3c1OCCO3)NCC2
EN300-77971,CC(C)(CO)N1CCNCC1.Cl.Cl
EN300-107010,Cl.FC1(F)C2CNCC21
EN300-54843,CNCC(F)F.Cl
EN300-64530,Cc1ccccc1NC(=O)C1CCc2ccccc2N1
EN300-98570,Cl.c1ccc(CC2CCN2)cc1
EN300-107291,Cl.Fc1ccc(C2CNC2)cc1
EN300-07038,COc1ccc(NC(=O)CC2Nc3ccccc3NC2=O)c([N+](=O)[O-])c1
EN300-817901,Clc1ccc(CNc2ccccn2)cc1
EN300-194132,C1NCC2COCC1O2.Cl
EN300-719364,Ic1ccc(N2CCNCC2)cc1
EN300-724811,Cl.NS(=O)(=O)c1ccc(C2CCNCC2)cc1
EN300-729611,CC(C)(C)OC(=O)NCC1(c2ccccc2)CCNCC1
EN300-60261,CCN1CCC(N(C)C(=O)C2CC3CCCCC3N2)CC1
EN300-1165948,Cc1ccc(C(F)(F)F)c2c1NCCC2
EN300-1165970,CC(C)Oc1ccc2c(c1)CCCN2
EN300-1165983,COC(=O)C1(C2(O)CCNCC2)CCOCC1.Cl
EN300-1166026,CC1CNCCN1c1cnccn1.Cl.Cl
EN300-107854,C#CCCNC1CCCC1
EN300-735817,CC(C)(C)OC(=O)N1CC2(CCCNC2)C1
EN300-69451,N#Cc1ccc(Cl)cc1NCc1ccccc1
EN300-1167039,COc1cccnc1C1CCCN1.Cl.Cl
EN300-49893,Fc1cccc(C2CCCN2)c1
EN300-50617,N#Cc1ccc(-c2ccc3c(c2)NCCO3)s1
EN300-51685,Cl.N#Cc1ccc(-c2ccc3c(c2)NCCO3)cc1
EN300-746223,O=C(NCC1(C(F)(F)F)CCNCC1)OCc1ccccc1
EN300-69126,N#Cc1ccc(Cl)cc1NC1CCCCC1
EN300-94208,OC(CC1CCCCN1)C(F)(F)F
EN300-113023,CC(C)NS(=O)(=O)C1CCNC1
EN300-65875,COC(=O)c1ccoc1COc1cccc2c1NCCC2.Cl
EN300-59882,O=S(=O)(NC1CCNCC1)c1ccc(Cl)cc1
EN300-120711,Br.Brc1cc2c(s1)CNCC2
EN300-1179908,Cl.Cl.c1nc(CC2CCNCC2)c[nH]1
EN300-1180053,Cl.F[C@@H]1CNC[C@@H]1Cc1ccccc1
EN300-1180055,Cl.Fc1ccc(C2CCCNC2)cn1
EN300-1180077,CC(c1ccccc1)C1CCNCC1
EN300-1194327,Cl.Cn1nnc(C2CCCNC2)n1
EN300-1194511,CNC1CCOCC1.Cl
EN300-761168,Cc1cncc(C2CCNCC2)c1
EN300-761633,Cl.FC(F)(F)c1ccc2c(c1)CCN2
EN300-761819,Cl.Fc1ccccc1COC1CNC1
EN300-97185,CC(C)(C)OC(=O)C1CNCCO1
EN300-74160,Cc1ccc(COc2cccc(N3CCNCC3)c2)cc1.Cl
EN300-113480,CSC1CCCCNC1
EN300-123461,Cc1nnc(NCCC(C)C)c2ccccc12
EN300-702737,Cl.NS(=O)(=O)CC1CCNC1
EN300-15297,O=S(=O)(c1ccc2c(c1)CCN2)N1CCOCC1
EN300-1461623,C1CCC2(CCCC2)NC1
EN300-1461628,CC(C)(C)OC(=O)N1CCC2(CCCCN2)C1
EN300-1455301,CCOC(=O)C=C1CCNCC1
EN300-1290903,C#CCNC1COC1
EN300-1165850,Oc1ccc(CC2CCCCN2)cc1
EN300-1165946,Cc1ccc(C(F)(F)F)c2c1NCC(C)C2
EN300-1166926,OCC1CCc2cnccc2N1
EN300-1275802,COc1ccc(CC2CCNC2)cc1
EN300-748938,Cl.Oc1[nH]nc2c1CCNCC2
EN300-816380,CC(C)C1NCC12CCN(Cc1ccccc1)CC2.Cl.Cl
EN300-1274108,N#Cc1ccc(NC2CCCCC2)cn1
EN300-1280664,O=S1(=O)CCCCN1C1CCCNC1
EN300-1280666,O=S1(=O)CCCCN1C1CCNC1
EN300-1241619,CNc1ncc(Cl)cn1
EN300-1248486,CCCC1(C)CCN1
EN300-1248490,c1ccc(CCC2CCN2)cc1
EN300-62887,Cn1cncc1C1CCCNC1
EN300-1307856,COC(=O)c1cn(CCC2CCCCN2)nn1.Cl
EN300-1266119,O=S1(=O)CCCN1C1CC2CCC(C1)N2
EN300-1266292,CC(C)(C)OC(=O)NCCNCC1CC1
EN300-1267360,CNCc1c(C)oc2ccccc12
EN300-1387172,CNC(=O)OC1CNC1.Cl
EN300-1387174,CCNC1CN(C)C1.Cl.Cl
EN300-1387261,CNCC1(CC(C)C)CC1.Cl
EN300-1425668,CNCCc1nccc(O)n1.Cl.Cl
EN300-1428787,CCNC(C)CC(=O)NC(C)C(=O)NCC(C)C.Cl
EN300-252857,COCC1(C(=O)OC(C)(C)C)CCNCC1
EN300-1270211,Cl.OC[C@]12CNC[C@@]1(CO)C2
EN300-1270247,CNc1ccc(F)cc1OC.Cl
EN300-1270466,COC(=O)C1CNCC12CCOCC2.Cl
EN300-1270680,CC(C)C1CC(N2CCCC2)CN1.Cl.Cl
EN300-1271936,Cl.Cl.c1ccc(N2CCCNCC2)nc1
EN300-1272044,C1CC23CNCC12COC3.Cl
EN300-1272247,Cc1ncc2n1CCNC2
EN300-1272366,COc1c(F)cccc1CC1CCCN1.Cl
EN300-1272445,Cl.O=S1(=O)CCCN1CCC1CCNCC1
EN300-1272604,Cl.Cl.c1ccc(NCC2=NCCN2)cc1
EN300-1272803,C[C@@H]1CCC[C@H](CCO)N1.Cl
EN300-1272839,CC1(C)CNc2cccc(Br)c2O1
EN300-1272840,CC1CN(c2ccncc2F)CCN1
EN300-1272862,COC(=O)[C@]12CC[C@H]1CCN2.Cl
EN300-1268318,CNCc1c(C)oc2ccccc12.Cl
EN300-1272902,CN1CC23CCCCC2(CNC3)C1
EN300-1273001,Cl.O=c1c2ccccc2ncn1C1CNC1
EN300-1273011,COC(=O)c1cnc(C2CCCN2)nc1.Cl
EN300-1273124,CNC(=O)CNCC(=O)NC1CC1
EN300-1273159,C1Cc2[nH]nc(C3CNC3)c2CO1.Cl.Cl
EN300-1273274,Cc1cc2n(n1)[C@H](C)C[C@H](C(F)(F)F)N2
EN300-1268374,C[C@@H]1CNCCN1Cc1ccccc1
EN300-1268571,CNC1CCc2ncsc2C1
EN300-1273343,Br.CC1NCCc2cc(O)ccc21
EN300-74116,CCOC(=O)C(C)NC
EN300-1178072,Cl.FC1(F)CCC2CC1CN2
EN300-1168605,Cl.Cl.O=c1c2ccccc2ncn1C1CCCNC1
EN300-1168613,COc1cccc2c1CCNCC2.Cl
EN300-1178542,CC1CC(C)NC(C)C1
EN300-1168227,O=C(/C=C/c1cccs1)N1CCNCC1
EN300-1168257,Cl.OC[C@@]12CCCC[C@]1(CO)CNC2
EN300-1178491,CC1CC(CCNC(=O)OC(C)(C)C)CCN1
EN300-4934512,CNCCC(O)C(C)(C)C
